,id,pid,ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,exterior_qc,basment_qc,overall_qc,garage_qc,mo_yr_sold,garage_car_area,gr_area_rooms,gr_bed_bath,overall_qual_gr_area,overall_qc_gr_area
1329,2444,528315070,60,RL,9660,Pave,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,4,3,PConc,4.0,3.0,1.0,6.0,791.0,1.0,0.0,253.0,1044.0,GasA,5,1,4,1079,897,0,1976,1.0,0.0,2,1,3,1,4,7,7,1,5.0,3.0,3.0,885.0,3.0,3.0,2,210,31,0,0,0,0,0.0,0.0,0,2,2006,WD ,286000,12,12.0,40,9.0,4012,2655.0,13832,6,15808,79040
1330,345,527105070,60,RL,10179,Pave,2,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,5.0,847.0,1.0,0.0,98.0,945.0,GasA,5,1,4,945,663,0,1608,0.0,0.0,2,1,3,1,3,7,7,1,3.0,3.0,2.0,470.0,3.0,3.0,2,252,30,0,0,0,0,0.0,0.0,0,7,2009,WD ,189500,9,12.0,30,9.0,14063,940.0,11256,6,9648,48240
1331,650,535353060,20,RL,9533,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,1,3,1210,0,0,1210,0.0,0.0,1,1,2,1,3,7,7,0,0.0,3.0,1.0,616.0,3.0,3.0,2,208,0,100,0,0,0,0.0,3.0,0,8,2009,ConLD,102900,9,0.0,25,9.0,16072,616.0,8470,2,6050,30250
1332,192,903204040,50,RM,5830,Pave,3,Lvl,3,Corner,2,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,3.0,788.0,1.0,0.0,200.0,988.0,GasA,5,1,4,1030,582,0,1612,0.0,0.0,1,1,3,1,3,7,7,0,0.0,1.0,1.0,363.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,3,2010,WD ,128500,12,9.0,30,9.0,6030,363.0,11284,3,8060,48360
1333,1945,535354260,50,RL,12099,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1953,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,2.0,1.0,2.0,198.0,1.0,0.0,1018.0,1216.0,GasA,5,1,4,1216,0,512,1728,1.0,0.0,1,0,3,1,3,7,7,1,4.0,1.0,1.0,371.0,3.0,3.0,2,200,0,0,0,0,0,0.0,2.0,0,6,2007,WD ,156000,9,6.0,30,9.0,12042,371.0,12096,3,8640,51840
1334,2277,921205070,60,RL,12665,Pave,2,Lvl,3,Inside,2,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4.0,4.0,4.0,1.0,0.0,1.0,0.0,1094.0,1094.0,GasA,5,1,4,1133,1349,0,2482,0.0,0.0,2,1,4,1,4,9,7,1,4.0,3.0,3.0,642.0,3.0,3.0,2,144,39,0,0,0,0,0.0,0.0,0,2,2007,WD ,281213,12,16.0,40,9.0,4014,1926.0,22338,8,19856,99280
1335,1266,535427070,20,RL,27650,Pave,1,HLS,3,Inside,1,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,4.0,6.0,425.0,1.0,0.0,160.0,585.0,GasA,5,1,4,2069,0,0,2069,1.0,0.0,2,0,4,1,4,9,7,1,4.0,0.0,2.0,505.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,11,2008,WD ,242000,9,12.0,49,9.0,22088,1010.0,18621,8,14483,101381
1336,674,535425070,20,RL,17600,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,3.0,3.0,1.0,4.0,1270.0,1.0,0.0,208.0,1478.0,GasA,5,1,3,1478,0,0,1478,1.0,0.0,2,0,3,1,3,6,7,2,4.0,1.0,2.0,498.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,0,12,2009,WD ,157500,9,9.0,30,9.0,24108,996.0,8868,6,8868,44340
1337,2823,908128100,60,RL,7162,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,796.0,796.0,GasA,5,1,4,806,918,0,1724,0.0,0.0,2,1,3,1,4,8,7,1,4.0,3.0,2.0,616.0,3.0,3.0,2,168,57,0,0,0,0,0.0,0.0,0,5,2006,WD ,196500,12,12.0,35,9.0,10030,1232.0,13792,6,12068,60340
1338,2772,907131070,20,RL,8685,Pave,2,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,2.0,6.0,846.0,1.0,0.0,579.0,1425.0,GasA,5,1,4,1425,0,0,1425,1.0,0.0,2,0,3,1,3,5,7,0,0.0,0.0,2.0,591.0,3.0,3.0,2,0,130,0,0,0,0,0.0,0.0,0,5,2006,WD ,193000,9,12.0,35,9.0,10030,1182.0,7125,6,9975,49875
1339,2015,903231180,50,RM,6240,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1939,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3.0,3.0,1.0,3.0,48.0,1.0,0.0,624.0,672.0,GasA,5,1,4,899,423,0,1322,1.0,0.0,1,0,4,1,3,7,7,0,0.0,1.0,1.0,280.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,7,2007,WD ,132000,12,9.0,40,9.0,14049,280.0,9254,4,6610,52880
1340,2642,902106090,70,RM,6451,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,7,7,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,3,3,Stone,3.0,3.0,1.0,3.0,208.0,1.0,0.0,504.0,712.0,GasA,4,1,4,848,580,0,1428,1.0,0.0,1,0,4,1,3,7,7,0,0.0,3.0,2.0,576.0,3.0,3.0,2,264,0,84,0,0,0,0.0,0.0,0,5,2006,WD ,139900,9,9.0,49,9.0,10030,1152.0,9996,4,9996,69972
1341,144,535153070,20,RL,8760,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1194.0,1194.0,GasA,3,1,4,1194,0,0,1194,1.0,0.0,1,0,3,1,3,6,7,0,0.0,0.0,1.0,312.0,3.0,3.0,2,0,0,120,0,0,0,0.0,0.0,0,4,2010,WD ,148000,9,9.0,36,9.0,8040,312.0,7164,3,7164,42984
1342,1712,528172030,60,RL,12568,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246.0,4,3,PConc,5.0,3.0,3.0,6.0,669.0,1.0,0.0,226.0,895.0,GasA,5,1,4,895,923,0,1818,1.0,0.0,2,1,3,1,5,8,7,1,4.0,3.0,3.0,774.0,3.0,3.0,2,196,104,0,0,0,0,0.0,0.0,0,8,2007,New,281500,12,15.0,40,9.0,16056,2322.0,14544,6,14544,72720
1343,1708,528150110,60,RL,13069,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1706.0,1706.0,GasA,5,1,4,1718,1238,0,2956,0.0,0.0,2,1,5,1,5,11,7,1,5.0,0.0,3.0,916.0,3.0,3.0,2,194,50,0,0,0,0,0.0,0.0,0,8,2007,WD ,342000,12,12.0,40,9.0,16056,2748.0,32516,10,23648,118240
1344,2890,914476130,80,RL,11080,Pave,3,Lvl,3,Corner,2,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,3,3,CBlock,3.0,3.0,3.0,6.0,576.0,1.0,0.0,552.0,1128.0,GasA,3,1,4,1210,0,0,1210,1.0,0.0,2,0,3,1,3,6,7,0,0.0,1.0,2.0,528.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2006,WD ,148000,9,9.0,36,9.0,10030,1056.0,7260,6,7260,43560
1345,1157,532479020,50,RL,10759,Pave,3,Lvl,3,Corner,2,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4.0,3.0,1.0,2.0,190.0,5.0,811.0,0.0,1001.0,GasA,3,1,4,1001,640,0,1641,0.0,0.0,2,0,4,1,3,5,7,1,4.0,1.0,2.0,490.0,3.0,3.0,2,0,0,92,0,0,0,0.0,4.0,0,7,2008,WD ,140000,12,12.0,20,9.0,14056,980.0,8205,8,8205,32820
1346,2550,534428060,20,RL,8973,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,3,3,CBlock,3.0,3.0,1.0,3.0,567.0,4.0,28.0,413.0,1008.0,GasA,3,1,3,1053,0,0,1053,0.0,1.0,1,1,3,1,5,6,7,0,0.0,0.0,2.0,750.0,3.0,3.0,2,0,80,0,180,0,0,0.0,1.0,0,7,2006,WD ,150000,9,9.0,35,9.0,14042,1500.0,6318,3,5265,36855
1347,1104,528354100,60,RL,10990,Pave,2,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,3.0,1.0,6.0,851.0,1.0,0.0,213.0,1064.0,GasA,5,1,4,1064,1061,0,2125,1.0,0.0,2,1,4,1,4,12,7,2,3.0,0.0,2.0,576.0,3.0,3.0,2,168,0,0,0,0,0,0.0,0.0,0,6,2008,WD ,279500,12,15.0,35,9.0,12048,1152.0,25500,8,14875,74375
1348,2183,908186050,180,RM,3675,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,3,3,PConc,4.0,3.0,4.0,6.0,467.0,1.0,0.0,80.0,547.0,GasA,5,1,4,1072,0,0,1072,1.0,0.0,1,0,2,1,4,5,7,0,0.0,3.0,2.0,525.0,3.0,3.0,2,0,44,0,0,0,0,0.0,0.0,0,5,2007,WD ,140000,9,12.0,30,9.0,10035,1050.0,5360,2,6432,32160
1349,2887,914452060,90,RL,8385,Pave,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,Duplex,1Story,6,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1664.0,1664.0,GasA,3,1,4,1664,0,0,1664,0.0,0.0,2,0,4,2,3,10,7,0,0.0,1.0,2.0,616.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,10,2006,WD ,145000,9,9.0,30,9.0,20060,1232.0,16640,8,9984,49920
1350,29,527427230,120,RH,5858,Pave,2,Lvl,3,FR2,2,NAmes,Norm,Norm,TwnhsE,1Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,1051.0,4.0,0.0,354.0,1405.0,GasA,5,1,4,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,7,1,2.0,3.0,2.0,511.0,3.0,3.0,2,203,68,0,0,0,0,0.0,0.0,0,6,2010,WD ,184000,12,12.0,35,9.0,12060,1022.0,6685,4,9359,46795
1351,108,533253210,120,RL,3880,Pave,2,Lvl,3,Inside,2,Greens,Norm,Norm,Twnhs,1Story,8,6,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,4,3,CBlock,4.0,3.0,4.0,6.0,1052.0,1.0,0.0,174.0,1226.0,GasA,3,1,4,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,7,1,3.0,3.0,2.0,484.0,3.0,3.0,2,223,78,0,0,0,0,0.0,0.0,0,1,2010,WD ,206000,12,12.0,48,9.0,2010,968.0,4904,1,9808,58848
1352,2286,923226300,160,RM,1504,Pave,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,252.0,1.0,0.0,294.0,546.0,GasA,3,1,4,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,7,0,0.0,1.0,1.0,253.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2007,WD ,85500,9,9.0,16,9.0,10035,253.0,5460,3,4368,17472
1353,1533,909276170,70,RL,11988,Pave,2,HLS,3,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,326.0,1.0,0.0,389.0,715.0,GasA,2,1,3,849,811,0,1660,0.0,0.0,1,1,3,1,3,6,7,1,4.0,1.0,1.0,240.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2008,WD ,188700,9,9.0,42,9.0,16064,240.0,9960,3,9960,69720
1354,376,527353020,20,RL,10928,Pave,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,3,3,PConc,3.0,3.0,1.0,2.0,363.0,1.0,0.0,1064.0,1427.0,GasA,3,1,4,1671,0,0,1671,0.0,0.0,2,0,3,1,3,7,7,1,3.0,0.0,2.0,484.0,3.0,3.0,2,252,55,0,0,0,0,0.0,0.0,0,8,2009,WD ,200000,9,9.0,36,9.0,16072,968.0,11697,6,10026,60156
1355,800,906201021,80,RL,10778,Pave,2,Lvl,3,Inside,2,SawyerW,Feedr,Norm,1Fam,SLvl,7,6,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,460.0,5.0,286.0,308.0,1054.0,GasA,4,1,4,1061,0,0,1061,1.0,0.0,1,1,1,1,4,4,7,0,0.0,1.0,2.0,462.0,3.0,3.0,2,114,36,0,0,0,0,0.0,0.0,0,7,2009,WD ,162000,12,12.0,42,9.0,14063,924.0,4244,1,7427,44562
1356,1395,905226030,30,RL,10200,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,672.0,672.0,GasA,5,1,4,672,0,0,672,0.0,0.0,1,0,2,1,3,4,7,0,0.0,1.0,1.0,240.0,3.0,3.0,0,168,0,0,0,0,0,0.0,4.0,0,8,2008,WD ,108000,9,9.0,40,9.0,16064,240.0,2688,2,3360,26880
1357,388,527375100,20,RL,9373,Pave,2,Lvl,3,CulDSac,2,NWAmes,PosN,Norm,1Fam,1Story,5,7,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,161.0,3,3,CBlock,4.0,3.0,3.0,5.0,1333.0,2.0,168.0,120.0,1621.0,GasA,3,1,4,1621,0,0,1621,1.0,0.0,2,0,3,1,3,7,7,2,2.0,0.0,2.0,478.0,3.0,3.0,2,0,0,0,0,490,0,0.0,0.0,0,6,2009,WD ,213000,9,12.0,35,9.0,12054,956.0,11347,6,8105,56735
1358,1689,528102130,20,RL,12085,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,4,3,PConc,5.0,3.0,1.0,6.0,1004.0,1.0,0.0,730.0,1734.0,GasA,5,1,4,1734,0,0,1734,1.0,0.0,2,0,3,1,5,7,7,1,4.0,0.0,3.0,928.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,11,2007,New,318000,12,15.0,40,9.0,22077,2784.0,12138,6,13872,69360
1359,716,902325070,75,RM,8100,Pave,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,849.0,849.0,GasA,3,0,3,1075,1063,0,2138,0.0,0.0,2,0,2,3,3,11,7,0,0.0,1.0,2.0,360.0,2.0,1.0,0,40,156,0,0,0,0,0.0,3.0,0,11,2009,WD ,106000,9,9.0,25,2.0,22099,720.0,23518,4,10690,53450
1360,2737,905427010,70,RL,19950,Pave,3,Lvl,3,Corner,2,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,672.0,672.0,GasA,5,1,4,1337,672,0,2009,0.0,0.0,2,0,4,1,3,8,7,2,4.0,1.0,3.0,795.0,3.0,3.0,1,0,42,0,0,180,0,0.0,0.0,0,12,2006,WD ,235000,9,9.0,42,9.0,24072,2385.0,16072,8,12054,84378
1361,120,534276360,20,RL,9320,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,569.0,1.0,0.0,381.0,950.0,GasA,2,1,4,1225,0,0,1225,1.0,0.0,1,1,3,1,3,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,2,352,0,0,0,0,0,0.0,0.0,400,1,2010,WD ,128950,9,9.0,20,0.0,2010,0.0,7350,3,4900,24500
1362,1230,535104020,20,RL,10197,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,3,3,CBlock,3.0,3.0,1.0,5.0,288.0,3.0,374.0,700.0,1362.0,GasA,3,1,4,1362,0,0,1362,1.0,0.0,1,1,3,1,3,6,7,1,3.0,1.0,2.0,504.0,3.0,3.0,2,0,20,0,0,0,0,0.0,0.0,0,6,2008,COD,163000,9,9.0,30,9.0,12048,1008.0,8172,3,8172,40860
1363,2047,904301110,50,RL,8160,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,312.0,1.0,0.0,444.0,756.0,GasA,2,0,2,756,378,0,1134,1.0,0.0,1,1,3,1,3,7,7,0,0.0,1.0,1.0,240.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,0,4,2007,WD ,126000,9,9.0,30,9.0,8028,240.0,7938,3,5670,34020
1364,1293,902109110,50,RM,11426,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1362.0,1362.0,GasA,5,1,4,1362,720,0,2082,0.0,0.0,2,1,3,1,4,6,4,0,0.0,1.0,2.0,484.0,3.0,3.0,0,280,238,0,0,0,0,0.0,0.0,0,6,2008,WD ,200000,9,12.0,35,9.0,12048,968.0,12492,6,14574,72870
1365,1915,535106180,50,RL,11344,Pave,3,Lvl,3,Inside,2,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,3.0,3.0,1.0,4.0,460.0,1.0,0.0,414.0,874.0,GasW,3,1,3,874,650,0,1524,0.0,0.0,1,1,3,1,3,7,7,0,0.0,1.0,1.0,315.0,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,7,2007,WD ,144000,9,9.0,25,9.0,14049,315.0,10668,3,7620,38100
1366,1968,535457040,90,RL,8000,Pave,3,Lvl,3,Corner,2,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1800.0,1800.0,GasA,5,0,4,1800,0,0,1800,0.0,0.0,2,0,6,2,3,10,7,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2007,WD ,141000,9,9.0,20,0.0,14049,0.0,18000,12,9000,36000
1367,1766,528344020,60,RL,11002,Pave,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,1048.0,1.0,0.0,341.0,1389.0,GasA,5,1,4,1411,1171,0,2582,1.0,0.0,2,1,4,1,4,9,7,1,3.0,3.0,3.0,758.0,3.0,3.0,2,286,60,0,0,0,0,0.0,0.0,0,1,2007,WD ,322500,12,12.0,40,9.0,2007,2274.0,23238,8,20656,103280
1368,268,907290040,20,RL,12137,Pave,1,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1649.0,1649.0,GasA,5,1,4,1661,0,0,1661,0.0,0.0,2,0,3,1,4,6,7,0,0.0,0.0,2.0,598.0,3.0,3.0,2,0,34,0,0,0,0,0.0,0.0,0,5,2010,WD ,224900,9,12.0,35,9.0,10050,1196.0,9966,6,11627,58135
1369,729,903200080,70,RL,21384,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,4.0,6.0,1309.0,1.0,0.0,15.0,1324.0,GasA,5,1,4,1072,504,0,1576,2.0,0.0,1,1,3,1,4,6,7,1,3.0,0.0,2.0,528.0,3.0,3.0,2,0,312,0,0,0,0,0.0,0.0,0,5,2009,WD ,223500,9,9.0,30,9.0,10045,1056.0,9456,3,7880,47280
1370,902,908276150,20,RL,8926,Pave,2,Lvl,3,Corner,2,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,672.0,672.0,GasA,5,1,3,960,0,0,960,0.0,0.0,1,0,3,1,3,5,7,0,0.0,1.0,1.0,288.0,3.0,3.0,2,64,0,0,0,160,0,0.0,3.0,0,10,2009,COD,112000,9,9.0,12,9.0,20090,288.0,4800,3,3840,11520
1371,993,527105050,60,RL,8702,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3.0,1.0,4.0,706.0,1.0,0.0,220.0,926.0,GasA,5,1,4,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,7,1,3.0,3.0,2.0,470.0,3.0,3.0,2,0,36,0,0,0,0,0.0,0.0,0,4,2008,WD ,187500,9,9.0,30,9.0,8032,940.0,11228,6,9624,48120
1372,766,904301375,30,RL,10020,Pave,2,Low,3,Inside,0,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2.0,1.0,4.0,4.0,350.0,1.0,0.0,333.0,683.0,GasA,4,0,3,904,0,0,904,1.0,0.0,0,1,1,1,2,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0,3,2009,WD ,61000,4,2.0,1,0.0,6027,0.0,3616,0,904,904
1373,903,909101010,50,RL,12354,Pave,3,Lvl,3,Corner,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,2.0,2.0,1.0,0.0,1.0,0.0,684.0,684.0,GasA,4,1,4,684,512,0,1196,0.0,0.0,1,0,3,1,4,7,7,0,0.0,1.0,2.0,528.0,3.0,3.0,2,0,46,0,0,0,0,0.0,4.0,800,8,2009,ConLI,110000,9,6.0,48,9.0,16072,1056.0,8372,3,7176,57408
1374,1221,534451170,30,RL,4130,Pave,2,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,270.0,270.0,GasA,4,1,4,729,0,0,729,0.0,0.0,1,0,2,1,3,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,7,2008,WD ,52000,12,9.0,18,0.0,14056,0.0,3645,2,2187,13122
1375,1719,528174040,120,RL,6289,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4.0,3.0,3.0,5.0,762.0,1.0,0.0,600.0,1362.0,GasA,5,1,4,1362,0,0,1362,1.0,0.0,2,0,2,1,4,6,7,1,4.0,0.0,2.0,460.0,3.0,3.0,2,192,28,0,0,0,0,0.0,0.0,0,6,2007,WD ,207000,12,12.0,30,9.0,12042,920.0,8172,4,8172,40860
1376,1521,909201110,70,RH,8525,Pave,3,Bnk,3,Inside,2,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,3.0,1.0,0.0,1.0,0.0,940.0,940.0,GasA,3,0,3,1024,940,0,1964,0.0,0.0,1,1,4,1,3,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,192,0,0,0,0,0.0,0.0,0,11,2008,WD ,130000,9,9.0,30,0.0,22088,0.0,13748,4,9820,58920
